Parameter;Value;;s;iObs(s);Fit
;;;0.584947525418145;1822.896994;1822.80585261065
;;;0.585957812870214;1820.546885;1820.45449431314
;;;0.586967622781966;1818.194093;1818.10208355913
;;;0.587977114358548;1815.847427;1815.75379159665
;;;0.588986128411442;1813.502443;1813.41322908895
;;;0.589994664917039;1811.162586;1811.06713062859
;;;0.591002723951717;1808.826481;1808.73540504595
;;;0.592010305389436;1806.495928;1806.40613630534
;;;0.59301756857933;1804.174552;1804.08480963481
;;;0.594024194974757;1801.859472;1801.77020903281
;;;0.59503050302497;1799.552962;1799.46269629695
;;;0.596036333627612;1797.256476;1797.16970990889
;;;0.597041686551589;1794.96926;1794.88148608238
;;;0.598046721284598;1792.696406;1792.60853842748
;;;0.599051119188127;1790.429562;1790.34442497133
;;;0.600055198791796;1788.178888;1788.09545343511
;;;0.601058641744425;1785.941694;1785.85901115127
;;;0.60206176628412;1783.717903;1783.63706454156
;;;0.603064413302678;1781.512227;1781.43116903948
;;;0.604066582863571;1779.320059;1779.2396946374
;;;0.60506827482897;1777.144024;1777.06555416872
;;;0.60606948926054;1774.985048;1774.90925966178
;;;0.607070385381429;1772.846041;1772.77067626551
;;;0.608070644752534;1770.724328;1770.65019642852
;;;0.609070585783626;1768.621824;1768.54576915219
;;;0.610069890128282;1766.538655;1766.46666596282
;;;0.611068876198897;1764.476857;1764.40348523252
;;;0.612067384635889;1762.43586;1762.36233108071
;;;0.61306525637554;1760.413909;1760.34272641649
;;;0.614062809781564;1758.415485;1758.34627776202
;;;0.615059885713649;1756.435946;1756.36924809893
;;;0.616056484023557;1754.483963;1754.41695065201
;;;0.617052604861045;1752.5497;1752.48577309258
;;;0.618048407317708;1750.641049;1750.5776270651
;;;0.619043573081808;1748.755096;1748.69350260677
;;;0.620038261417588;1746.894398;1746.83047161455
;;;0.62103247207262;1745.054735;1744.99410549286
;;;0.6220262052906;1743.237915;1743.18170455899
;;;0.623019620177313;1741.448124;1741.39209352951
;;;0.624012398277063;1739.683243;1739.62733217645
;;;0.625004698868931;1737.940904;1737.88546893648
;;;0.625996681223536;1736.221574;1736.16782828491
;;;0.626988026744133;1734.527962;1734.47506424877
;;;0.62797889477568;1732.861903;1732.80582187782
;;;0.628969444454194;1731.21453;1731.16462373396
;;;0.629959357441844;1729.594915;1729.54578980545
;;;0.630948792949366;1727.997822;1727.94869969034
;;;0.631937909976748;1726.42556;1726.37685011264
