Parameter;Value;1-sigma errorCount;2-sigma errorCount;3-sigma errorCount;;s;I;Ifit;abwAbs;abwRel
0.329213796545341;2449.76062140056;;;;;0.329213796545341;2449.7374;2449.76062140056;-0.0232214005568494;-9.47913868517066e-06
0.33030876541894;2427.69503687201;;;;;0.33030876541894;2427.672983;2427.69503687201;-0.0220538720122931;-9.08436686766602e-06
0.33140341591829;2406.28653614875;;;;;0.33140341591829;2406.262109;2406.28653614875;-0.0244271487463266;-1.01514912506676e-05
0.332497907335551;2385.51692164376;;;;;0.332497907335551;2385.501975;2385.51692164376;-0.0149466437596857;-6.26561785164134e-06
0.333592080261076;2365.41391658383;;;;;0.333592080261076;2365.390708;2365.41391658383;-0.0232085838301828;-9.81173374516476e-06
0.33468609413098;2345.93176490419;;;;;0.33468609413098;2345.925758;2345.93176490419;-0.00600690418787053;-2.56056875090185e-06
0.33577978960816;2327.11084320932;;;;;0.33577978960816;2327.090813;2327.11084320932;-0.0200302093203391;-8.60740337611356e-06
0.336873166669146;2308.90581308339;;;;;0.336873166669146;2308.891702;2308.90581308339;-0.0141110833928906;-6.11162636197589e-06
0.337966384636804;2291.3214661498;;;;;0.337966384636804;2291.304229;2291.3214661498;-0.0172371497969834;-7.52285514023875e-06
0.339059284174705;2274.34979717097;;;;;0.339059284174705;2274.336533;2274.34979717097;-0.0132641709665222;-5.83210565985408e-06
0.340152024638723;2257.97455289688;;;;;0.340152024638723;2257.960628;2257.97455289688;-0.0139248968771426;-6.16702377555478e-06
0.341244446656964;2242.18458662466;;;;;0.341244446656964;2242.183116;2242.18458662466;-0.00147062466430725;-6.55889634442886e-07
0.342336550422225;2226.97385883548;;;;;0.342336550422225;2226.985227;2226.97385883548;0.01136816451708;5.10473279267964e-06
0.343428494956742;2212.33440750097;;;;;0.343428494956742;2212.340674;2212.33440750097;0.00626649903097132;2.83251992092214e-06
0.344520121109667;2198.24948945644;;;;;0.344520121109667;2198.236801;2198.24948945644;-0.0126884564397187;-5.77210627806186e-06
0.345611428963204;2184.7003952328;;;;;0.345611428963204;2184.683857;2184.7003952328;-0.0165382327986663;-7.57008056139369e-06
0.346702577641615;2171.65254228154;;;;;0.346702577641615;2171.646393;2171.65254228154;-0.00614928153527217;-2.83162192293069e-06
0.347793407888651;2159.13011024171;;;;;0.347793407888651;2159.124921;2159.13011024171;-0.00518924170864921;-2.40340040457029e-06
0.348884079077427;2147.08345009124;;;;;0.348884079077427;2147.07948;2147.08345009124;-0.00397009124435499;-1.84906580372842e-06
0.349974431809314;2135.5162432602;;;;;0.349974431809314;2135.525606;2135.5162432602;0.00936273980323676;4.38427887585665e-06
0.351064466273022;2124.43216912095;;;;;0.351064466273022;2124.424798;2124.43216912095;-0.00737112094611803;-3.46970198853705e-06
